name, average, standard, count
Grant_Hackett, 0.337364, 0.119658, 5
Gray_Davis, 0.581933, 0.125303, 26
Gregg_Popovich, 0.370315, 0.079033, 5
Gregory_Geoffroy, 0.419172, 0.000000, 2
Gregory_Hines, 0.355986, 0.000000, 2
Greg_Gilbert, 0.253594, 0.000000, 2
Greg_Ostertag, 0.476678, 0.000000, 2
Greg_Owen, 0.468792, 0.000000, 2
Greg_Rusedski, 0.346011, 0.066771, 4
Gro_Harlem_Brundtland, 0.380723, 0.000000, 2
Guido_Westerwelle, 0.638288, 0.000000, 2
Guillaume_Soro, 0.448190, 0.000000, 2
Guillermo_Canas, 0.387226, 0.069427, 4
Guillermo_Coria, 0.372806, 0.094749, 30
Guillermo_Ortiz, 0.369911, 0.000000, 2
Gunter_Pleuger, 0.345578, 0.059944, 7
Gustavo_Kuerten, 0.221966, 0.019656, 3
Gus_Van_Sant, 0.332844, 0.064627, 3
Guy_Hemmings, 0.412778, 0.000000, 2
Guy_Ritchie, 0.347984, 0.000000, 2
Gwendal_Peizerat, 0.399176, 0.098740, 3
Gwyneth_Paltrow, 0.549842, 0.086934, 6
Habib_Rizieq, 0.414886, 0.086195, 5
Halle_Berry, 0.331713, 0.134447, 16
Hal_Gehman, 0.347798, 0.144173, 5
Hal_Sutton, 0.441422, 0.000000, 2
Hamid_Karzai, 0.303823, 0.106347, 22
Hamzah_Haz, 0.494748, 0.000000, 2
Hanan_Ashrawi, 0.346656, 0.000000, 2
Hannah_Stockbauer, 0.237500, 0.000000, 2
Hans_Blix, 0.435141, 0.149223, 39
Hans_Eichel, 0.560429, 0.133438, 3
Harbhajan_Singh, 0.346494, 0.000000, 2
Harrison_Ford, 0.456662, 0.100596, 12
Harry_Belafonte, 0.496288, 0.000000, 2
Harry_Kalas, 0.474144, 0.000000, 2
Harry_Schmidt, 0.222804, 0.053532, 4
Harvey_Weinstein, 0.645678, 0.000000, 2
Hashim_Thaci, 0.275159, 0.000000, 2
Hassan_Nasrallah, 0.308481, 0.000000, 2
Hassan_Wirajuda, 0.488458, 0.000000, 2
Hayley_Tullett, 0.325343, 0.000000, 2
Heather_Mills, 0.281307, 0.050023, 4
Heath_Ledger, 0.481283, 0.061533, 4
Hector_Babenco, 0.311137, 0.073753, 3
Hee-Won_Han, 0.445712, 0.151801, 3
Heidi_Fleiss, 0.387636, 0.056839, 4
Heidi_Klum, 0.392701, 0.085074, 5
Heinz_Feldmann, 0.241533, 0.037625, 3
Heizo_Takenaka, 0.380300, 0.067903, 9
Helen_Clark, 0.333147, 0.050326, 4
Henrique_Meirelles, 0.255071, 0.000000, 2
Herb_Sendek, 0.328277, 0.076353, 4
Hermann_Maier, 0.320187, 0.000000, 2
Herta_Daeubler-Gmelin, 0.300485, 0.000000, 2
Hichiro_Naemura, 0.681459, 0.000000, 2
Hideki_Matsui, 0.494655, 0.000000, 2
Hilary_Duff, 0.487604, 0.083923, 3
Hillary_Clinton, 0.340949, 0.168335, 14
Hilmi_Ozkok, 0.331105, 0.000000, 2
Hipolito_Mejia, 0.481950, 0.129494, 4
Hisao_Oguchi, 0.235063, 0.000000, 2
Hitomi_Soga, 0.323733, 0.049285, 5
Holly_Hunter, 0.296170, 0.067345, 7
Hootie_Johnson, 0.331377, 0.000000, 2
Horst_Koehler, 0.392369, 0.027176, 3
Hosni_Mubarak, 0.471003, 0.112233, 9
Howard_Dean, 0.457464, 0.086674, 12
Howard_Schultz, 0.316938, 0.000000, 2
Howard_Smith, 0.354957, 0.000000, 2
Hugh_Grant, 0.245782, 0.068945, 9
Hugo_Chavez, 0.376123, 0.107088, 71
Hun_Sen, 0.403395, 0.100742, 4
Hu_Jintao, 0.286427, 0.097081, 15
Iain_Duncan_Smith, 0.424981, 0.082172, 4
Ian_McKellen, 0.449817, 0.125992, 3
Ian_Thorpe, 0.370364, 0.097239, 10
Iban_Mayo, 0.291315, 0.000000, 2
Ibrahim_Jaafari, 0.403119, 0.000000, 2
Igor_Ivanov, 0.337878, 0.096445, 20
Ilan_Ramon, 0.228262, 0.074982, 3
Imad_Moustapha, 0.228945, 0.000000, 2
Inam-ul-Haq, 0.456477, 0.000000, 2
Inocencio_Arias, 0.461096, 0.000000, 2
Intisar_Ajouri, 0.221364, 0.048243, 3
Isabella_Rossellini, 0.418859, 0.112263, 3
Isabelle_Huppert, 0.563057, 0.000000, 2
Isaiah_Washington, 0.340933, 0.000000, 2
Ishaq_Shahryar, 0.459611, 0.000000, 2
Ismail_Merchant, 0.326121, 0.000000, 2
Iva_Majoli, 0.524112, 0.000000, 2
Jackie_Chan, 0.370836, 0.086522, 13
Jack_Grubman, 0.346367, 0.000000, 2
Jack_Nicholson, 0.261313, 0.018780, 3
Jack_Straw, 0.370615, 0.101787, 28
Jacqueline_Obradors, 0.229075, 0.000000, 2
Jacques_Chirac, 0.334595, 0.116123, 52
Jacques_Rogge, 0.399233, 0.096916, 10
Jada_Pinkett_Smith, 0.596320, 0.000000, 2
Jake_Gyllenhaal, 0.525904, 0.127604, 5
James_Blake, 0.489034, 0.110647, 14
James_Butts, 0.312976, 0.000000, 2
James_Caan, 0.492476, 0.179704, 3
James_Cameron, 0.411042, 0.080348, 3
James_Cunningham, 0.361066, 0.026423, 3
James_Franco, 0.296530, 0.000000, 2
James_Gandolfini, 0.318475, 0.029094, 3
James_Ivory, 0.635213, 0.000000, 2
James_Jones, 0.353294, 0.000000, 2
James_Kelly, 0.283120, 0.074385, 11
James_Kopp, 0.331322, 0.066238, 4
James_Maguire, 0.346252, 0.000000, 2
James_McGreevey, 0.444466, 0.075624, 4
James_Morris, 0.431931, 0.000000, 2
James_Parker, 0.236778, 0.000000, 2
James_Schultz, 0.231449, 0.000000, 2
James_Smith, 0.406316, 0.000000, 2
James_Traficant, 0.347052, 0.052312, 3
James_Wolfensohn, 0.464869, 0.098200, 5
Jamie_Villafane, 0.505873, 0.000000, 2
Jamling_Norgay, 0.586241, 0.000000, 2
Jan-Michael_Gambill, 0.508439, 0.172636, 3
Janet_Napolitano, 0.444092, 0.086927, 4
Janet_Thorpe, 0.225479, 0.000000, 2
Jane_Fonda, 0.793795, 0.000000, 2
Jane_Kaczmarek, 0.169772, 0.000000, 2
Jane_Pauley, 0.567582, 0.000000, 2
Janica_Kostelic, 0.341179, 0.000000, 2
Jan_Ullrich, 0.467231, 0.091734, 6
Jason_Alexander, 0.462327, 0.000000, 2
Jason_Jennings, 0.182128, 0.000000, 2
Jason_Kidd, 0.399027, 0.140371, 10
Jason_Lezak, 0.188221, 0.000000, 2
Javier_Solana, 0.352268, 0.077599, 10
Javier_Weber, 0.308973, 0.066730, 3
Jayson_Williams, 0.367509, 0.044679, 3
Jay_Garner, 0.441471, 0.115630, 6
Jay_Leno, 0.400464, 0.124607, 3
Jay_Rasulo, 0.327057, 0.000000, 2
Jean-Claude_Braquet, 0.536849, 0.000000, 2
Jean-Claude_Juncker, 0.389952, 0.000000, 2
Jean-Claude_Trichet, 0.390491, 0.000000, 2
Jean-David_Levitte, 0.275408, 0.076837, 10
Jean-Francois_Pontal, 0.264288, 0.028131, 3
Jean-Marc_de_La_Sabliere, 0.442359, 0.000000, 2
Jean-Pierre_Raffarin, 0.338829, 0.090524, 7
Jean-Sebastien_Giguere, 0.548966, 0.000000, 2
Jeanne_Moreau, 0.652574, 0.000000, 2
Jean_Brumley, 0.483828, 0.000000, 2
Jean_Carnahan, 0.335308, 0.000000, 2
Jean_Charest, 0.367558, 0.112128, 17
Jean_Chretien, 0.507555, 0.104653, 55
Jeb_Bush, 0.362258, 0.074348, 12
Jefferson_Perez, 0.303432, 0.000000, 2
Jeffrey_Archer, 0.351053, 0.000000, 2
Jeffrey_Immelt, 0.337335, 0.000000, 2
Jeffrey_Jones, 0.142004, 0.000000, 2
Jeffrey_Scott_Postell, 0.155095, 0.000000, 2
Jeff_Van_Gundy, 0.466186, 0.076312, 3
Jelena_Dokic, 0.340886, 0.090766, 8
Jennifer_Aniston, 0.446094, 0.116295, 21
Jennifer_Capriati, 0.365574, 0.097330, 42
Jennifer_Connelly, 0.317606, 0.058634, 4
Jennifer_Garner, 0.432535, 0.070453, 12
Jennifer_Keller, 0.236680, 0.040009, 4
Jennifer_Lopez, 0.397398, 0.111627, 21
Jennifer_Reilly, 0.257678, 0.000000, 2
Jennifer_Rodriguez, 0.344254, 0.000000, 2
Jennifer_Thompson, 0.124403, 0.000000, 2
Jeong_Se-hyun, 0.362928, 0.098139, 9
Jeremy_Greenstock, 0.341974, 0.108573, 24
Jeremy_Shockey, 0.542474, 0.000000, 2
Jerry_Falwell, 0.690127, 0.000000, 2
Jerry_Regier, 0.465748, 0.096153, 4
Jerry_Springer, 0.465548, 0.086487, 4
Jesse_Harris, 0.369040, 0.040550, 3
Jesse_Jackson, 0.442837, 0.096014, 9
Jesse_James_Leija, 0.408804, 0.000000, 2
Jesse_Ventura, 0.457708, 0.105497, 3
Jessica_Alba, 0.247226, 0.000000, 2
Jessica_Lange, 0.462820, 0.000000, 2
Jessica_Lynch, 0.403672, 0.000000, 2
Jiang_Zemin, 0.348706, 0.092247, 20
Jia_Qinglin, 0.347871, 0.000000, 2
Jimmy_Carter, 0.505027, 0.089263, 9
Jimmy_Kimmel, 0.410164, 0.000000, 2
Jim_Carrey, 0.421487, 0.117532, 3
Jim_Edmonds, 0.494163, 0.000000, 2
Jim_Furyk, 0.302594, 0.066199, 6
Jim_Hahn, 0.579813, 0.129786, 4
Jim_Harrick, 0.425207, 0.000000, 2
Jim_OBrien, 0.334674, 0.072487, 3
Jim_Tressel, 0.466088, 0.053669, 4
Jiri_Novak, 0.425067, 0.056970, 11
JJ_Redick, 0.389879, 0.000000, 2
JK_Rowling, 0.387984, 0.064331, 6
Joan_Claybrook, 0.228818, 0.000000, 2
Joan_Laporta, 0.510055, 0.108119, 9
Job_Cohen, 0.253398, 0.000000, 2
Jodie_Foster, 0.357370, 0.061556, 3
Joerg_Haider, 0.200995, 0.000000, 2
Joe_Calzaghe, 0.408510, 0.000000, 2
Joe_Dumars, 0.369986, 0.000000, 2
Joe_Gatti, 0.694582, 0.000000, 2
Joe_Lieberman, 0.544844, 0.115807, 13
Joe_Mantello, 0.250190, 0.000000, 2
Joe_Nichols, 0.452037, 0.055774, 4
Joe_Torre, 0.391280, 0.048735, 4
Johnny_Carson, 0.421757, 0.000000, 2
Johnny_Depp, 0.605284, 0.000000, 2
Johnny_Tapia, 0.512571, 0.157942, 3
Johnny_Unitas, 0.416916, 0.000000, 2
Johnson_Panjaitan, 0.210898, 0.000000, 2
John_Abizaid, 0.330773, 0.091775, 9
John_Allen_Muhammad, 0.346959, 0.106441, 11
John_Ashcroft, 0.326838, 0.107192, 53
John_Banko, 0.302047, 0.000000, 2
John_Blaney, 0.387591, 0.000000, 2
John_Bolton, 0.397817, 0.077020, 17
John_Brady, 0.320409, 0.000000, 2
John_Cusack, 0.252208, 0.000000, 2
John_Edwards, 0.553850, 0.106877, 8
John_F_Kennedy_Jr, 0.326249, 0.000000, 2
John_Garamendi, 0.733069, 0.000000, 2
John_Howard, 0.362922, 0.117171, 19
John_Jumper, 0.462593, 0.000000, 2
John_Kerry, 0.326051, 0.100883, 17
John_Malkovich, 0.357375, 0.032920, 3
John_Manley, 0.393656, 0.071970, 7
John_Mayer, 0.299207, 0.050116, 3
John_McCain, 0.449305, 0.123980, 7
John_McCallum, 0.611949, 0.000000, 2
John_McCormack, 0.393899, 0.000000, 2
John_McEnroe, 0.353580, 0.000000, 2
John_Negroponte, 0.493075, 0.130320, 31
John_Paul_II, 0.498202, 0.194990, 11
John_Reid, 0.290187, 0.008936, 3
John_Reilly, 0.576234, 0.000000, 2
John_Rigas, 0.440923, 0.000000, 2
John_Rosa, 0.379027, 0.025398, 3
John_Rowland, 0.431492, 0.000000, 2
John_Ruiz, 0.702670, 0.000000, 2
John_Snow, 0.399757, 0.094594, 17
John_Spencer, 0.272467, 0.000000, 2
John_Stallworth, 0.329163, 0.000000, 2
John_Stockton, 0.324452, 0.037711, 5
John_Swofford, 0.230295, 0.040716, 3
John_Taylor, 0.325658, 0.000000, 2
John_Timoney, 0.650504, 0.000000, 2
John_Travolta, 0.358611, 0.094836, 7
John_Walsh, 0.362323, 0.000000, 2
John_Warner, 0.300495, 0.118262, 4
John_Wolf, 0.607420, 0.000000, 2
Jolanta_Kwasniewski, 0.307367, 0.000000, 2
Jonathan_Edwards, 0.297938, 0.079044, 8
Jonathan_Mostow, 0.252533, 0.000000, 2
Jong_Thae_Hwa, 0.366270, 0.000000, 2
Jong_Wook_Lee, 0.416364, 0.069235, 4
Jon_Corzine, 0.305390, 0.032649, 3
Jon_Gruden, 0.283810, 0.174045, 7
Jon_Voight, 0.386037, 0.144147, 3
Jorge_Arce, 0.322685, 0.000000, 2
Jorge_Batlle, 0.540692, 0.094744, 3
Jorge_Castaneda, 0.396518, 0.000000, 2
Jorge_Rodolfo_Canicoba_Corral, 0.315329, 0.000000, 2
Jorge_Valdano, 0.481309, 0.000000, 2
Joschka_Fischer, 0.343222, 0.105448, 19
Joseph_Biden, 0.272858, 0.142486, 5
Joseph_Blatter, 0.277920, 0.000000, 2
Joseph_Deiss, 0.399162, 0.008169, 3
Joseph_Estrada, 0.370707, 0.088650, 4
Joseph_Ralston, 0.392280, 0.000000, 2
Jose_Canseco, 0.496567, 0.072684, 3
Jose_Dirceu, 0.456577, 0.000000, 2
Jose_Manuel_Durao_Barroso, 0.292059, 0.057045, 6
Jose_Maria_Aznar, 0.363725, 0.089333, 23
Jose_Mourinho, 0.183663, 0.000000, 2
Jose_Sarney, 0.432208, 0.158069, 3
Jose_Serra, 0.370644, 0.118241, 9
Jose_Theodore, 0.403830, 0.000000, 2
Jose_Viegas_Filho, 0.275090, 0.000000, 2
Jo_Dee_Messina, 0.324170, 0.000000, 2
Juanes, 0.416126, 0.063859, 3
Juan_Carlos_Ferrero, 0.319297, 0.087048, 28
Juan_Ignacio_Chela, 0.334854, 0.090285, 3
Juan_Manuel_Marquez, 0.269233, 0.026742, 3
Juan_Pablo_Montoya, 0.415227, 0.125678, 8
Juan_Valencia_Osorio, 0.324475, 0.000000, 2
Jude_Law, 0.278000, 0.000000, 2
Judi_Dench, 0.431829, 0.000000, 2
Judy_Genshaft, 0.360177, 0.000000, 2
Juergen_Peters, 0.483061, 0.000000, 2
Julianna_Margulies, 0.232023, 0.000000, 2
Julianne_Moore, 0.395708, 0.097354, 19
Julia_Tymoshenko, 0.312890, 0.027708, 3
Julie_Gerberding, 0.644076, 0.161505, 15
Julie_Taymor, 0.284696, 0.000000, 2
Julio_Iglesias_Jr, 0.357681, 0.000000, 2
Junichiro_Koizumi, 0.244002, 0.101273, 60
Justine_Henin, 0.326358, 0.082397, 3
Justine_Pasek, 0.331649, 0.086987, 7
Justin_Gatlin, 0.432081, 0.000000, 2
Justin_Guarini, 0.364773, 0.022282, 3
Justin_Leonard, 0.405903, 0.059351, 4
Justin_Timberlake, 0.502678, 0.123785, 8
Kalpana_Chawla, 0.275954, 0.040745, 5
Kamal_Kharrazi, 0.282457, 0.103880, 6
Karen_Mok, 0.318438, 0.000000, 2
Karin_Stoiber, 0.457802, 0.000000, 2
Kate_Capshaw, 0.888706, 0.000000, 2
Kate_Hudson, 0.548065, 0.098835, 9
Kate_Winslet, 0.344297, 0.093250, 4
Katherine_Harris, 0.332922, 0.099984, 4
Kathleen_Glynn, 0.484265, 0.000000, 2
Kathleen_Kennedy_Townsend, 0.298574, 0.026977, 4
Kathryn_Bigelow, 0.487266, 0.000000, 2
Kathy_Winters, 0.198442, 0.000000, 2
Katie_Harman, 0.463973, 0.150921, 3
Keanu_Reeves, 0.338696, 0.085007, 12
Keira_Knightley, 0.177183, 0.000000, 2
Keith_Bogans, 0.576859, 0.070386, 3
Kelli_White, 0.321240, 0.000000, 2
Kelly_Clarkson, 0.264931, 0.050420, 3
Kelvin_Sampson, 0.399486, 0.020788, 3
Kemal_Dervis, 0.348621, 0.020102, 3
Kenneth_Bowersox, 0.483087, 0.109535, 3
Kenneth_Branagh, 0.246389, 0.000000, 2
Kenneth_Evans, 0.206116, 0.000000, 2
Kent_Rominger, 0.292604, 0.000000, 2
Ken_Macha, 0.326769, 0.039138, 3
Ken_Watanabe, 0.263211, 0.000000, 2
Kevin_Costner, 0.421856, 0.107325, 8
Kevin_Spacey, 0.272161, 0.058170, 5
Kevin_Stallings, 0.328961, 0.000000, 2
Kieran_Prendergast, 0.188892, 0.000000, 2
Kifah_Ajouri, 0.420727, 0.000000, 2
Kiki_Vandeweghe, 0.142119, 0.000000, 2
Kimi_Raikkonen, 0.372766, 0.135336, 3
Kim_Clijsters, 0.346065, 0.156107, 14
Kim_Dae-jung, 0.259979, 0.086833, 8
Kim_Jin-sun, 0.257016, 0.000000, 2
Kim_Jong-Il, 0.231171, 0.087970, 4
Kim_Ryong-sung, 0.387819, 0.094422, 11
Kim_Yong-il, 0.378112, 0.118417, 3
King_Abdullah_II, 0.298832, 0.038807, 5
Kirk_Ferentz, 0.507872, 0.000000, 2
Kirk_Johnson, 0.484962, 0.136852, 3
Kjell_Magne_Bondevik, 0.367532, 0.052005, 3
Klaus_Zwickel, 0.495324, 0.000000, 2
Kobe_Bryant, 0.540048, 0.025350, 3
Kofi_Annan, 0.584134, 0.127244, 32
Kosuke_Kitajima, 0.384218, 0.000000, 2
Kristanna_Loken, 0.486344, 0.091669, 5
Kristen_Breitweiser, 0.364650, 0.080092, 3
Kristin_Davis, 0.320048, 0.069631, 3
Kurt_Busch, 0.456730, 0.000000, 2
Kurt_Russell, 0.196318, 0.000000, 2
Kurt_Warner, 0.498150, 0.154551, 5
Kwon_Yang-sook, 0.264032, 0.048913, 3
Laila_Ali, 0.311745, 0.076641, 3
Lana_Clarkson, 0.414550, 0.000000, 2
Lance_Armstrong, 0.308083, 0.102980, 18
Lance_Bass, 0.435203, 0.086197, 5
Larry_Bowa, 0.339387, 0.000000, 2
Larry_Brown, 0.402087, 0.109365, 7
Larry_Coker, 0.430040, 0.067714, 4
Larry_Ellison, 0.381551, 0.035522, 3
Larry_Johnson, 0.419454, 0.000000, 2
Larry_Lindsey, 0.444111, 0.000000, 2
Larry_Lucchino, 0.454595, 0.000000, 2
Larry_Thompson, 0.339863, 0.098033, 4
Lars_Von_Trier, 0.284215, 0.051945, 3
Latrell_Sprewell, 0.515393, 0.000000, 2
Laura_Bush, 0.343183, 0.097130, 41
Laura_Hernandez, 0.215342, 0.000000, 2
Laura_Linney, 0.344977, 0.084169, 4
Laurent_Gbagbo, 0.473367, 0.000000, 2
Laurent_Jalabert, 0.342683, 0.000000, 2
Lauren_Hutton, 0.532596, 0.000000, 2
Lauren_Killian, 0.171226, 0.000000, 2
Lawrence_MacAulay, 0.434621, 0.000000, 2
Leander_Paes, 0.226335, 0.000000, 2
LeAnn_Rimes, 0.438822, 0.000000, 2
Lea_Fastow, 0.321053, 0.000000, 2
LeBron_James, 0.465815, 0.065496, 5
Lech_Walesa, 0.602139, 0.000000, 2
Lee_Hoi-chang, 0.342970, 0.068960, 4
Lee_Jun, 0.245793, 0.000000, 2
Lee_Soo-hyuck, 0.295096, 0.058723, 3
Lee_Tae-sik, 0.237696, 0.000000, 2
Leland_Chapman, 0.346849, 0.000000, 2
Lennox_Lewis, 0.436319, 0.051700, 3
Lenny_Wilkens, 0.450448, 0.098923, 3
Len_Jenoff, 0.399742, 0.000000, 2
Leonardo_DiCaprio, 0.271323, 0.066857, 9
Leonard_Hamilton, 0.249537, 0.000000, 2
Leonid_Kuchma, 0.397705, 0.074471, 6
Leon_LaPorte, 0.522996, 0.000000, 2
Lesley_McCulloch, 0.340705, 0.038926, 3
Leslie_Ann_Woodward, 0.101546, 0.000000, 2
Leslie_Caldwell, 0.471653, 0.116020, 3
Leslie_Moonves, 0.363625, 0.000000, 2
Leszek_Miller, 0.464868, 0.111387, 3
Liam_Neeson, 0.380642, 0.110103, 3
Lili_Taylor, 0.300057, 0.000000, 2
Lily_Tomlin, 0.338554, 0.000000, 2
Lim_Dong-won, 0.245379, 0.000000, 2
Lina_Krasnoroutskaya, 0.368629, 0.000000, 2
Lindsay_Benko, 0.389885, 0.000000, 2
Lindsay_Davenport, 0.678517, 0.118155, 22
Lindsey_Graham, 0.302073, 0.000000, 2
Lino_Oviedo, 0.291285, 0.057722, 3
Lionel_Richie, 0.186919, 0.000000, 2
Lisa_Gottsegen, 0.445669, 0.000000, 2
Lisa_Ling, 0.269906, 0.000000, 2
Lisa_Marie_Presley, 0.388426, 0.080708, 4
Lisa_Raymond, 0.579265, 0.000000, 2
Liu_Mingkang, 0.400724, 0.000000, 2
Liza_Minnelli, 0.325430, 0.114188, 7
Li_Peng, 0.418660, 0.086721, 9
Li_Zhaoxing, 0.363734, 0.078792, 8
LK_Advani, 0.472024, 0.052786, 3
Lleyton_Hewitt, 0.250964, 0.115470, 41
Lloyd_Ward, 0.454059, 0.000000, 2
Lon_Kruger, 0.427481, 0.000000, 2
Lord_Hutton, 0.464546, 0.000000, 2
Lou_Piniella, 0.360099, 0.049109, 3
Luciano_Pavarotti, 0.521090, 0.128371, 3
Lucio_Gutierrez, 0.386473, 0.088940, 13
Lucy_Liu, 0.569400, 0.098672, 5
Ludivine_Sagnier, 0.327927, 0.069335, 5
Luis_Ernesto_Derbez_Bautista, 0.377324, 0.100262, 6
Luis_Figo, 0.463259, 0.077914, 4
Luis_Gonzalez_Macchi, 0.422691, 0.080152, 5
Luis_Horna, 0.397333, 0.193025, 6
Luiz_Felipe_Scolari, 0.437789, 0.000000, 2
Luiz_Inacio_Lula_da_Silva, 0.331178, 0.103140, 48
Luke_Walton, 0.338418, 0.000000, 2
Lyle_Vanclief, 0.457194, 0.000000, 2
Lynne_Cheney, 0.320513, 0.048981, 3
Lynn_Abraham, 0.223959, 0.000000, 2
Lynn_Redgrave, 0.350437, 0.079319, 3
Mack_Brown, 0.311302, 0.000000, 2
Madeleine_Albright, 0.464381, 0.091946, 3
Madonna, 0.555454, 0.120055, 5
Magdalena_Maleeva, 0.368558, 0.039488, 3
Maggie_Smith, 0.387866, 0.000000, 2
Magui_Serna, 0.557579, 0.000000, 2
Mahathir_Mohamad, 0.404837, 0.114985, 14
Mahmoud_Abbas, 0.332868, 0.140658, 29
Makhdoom_Amin_Fahim, 0.321929, 0.097867, 3
Manfred_Stolpe, 0.334707, 0.000000, 2
Manuel_Poggiali, 0.303591, 0.000000, 2
Marat_Safin, 0.432931, 0.058729, 3
Marc-Andre_Fleury, 0.282214, 0.000000, 2
Marcelo_Ebrard, 0.447558, 0.120688, 3
Marcelo_Rios, 0.469903, 0.111947, 5
Marcelo_Salas, 0.307553, 0.055955, 3
Marco_Antonio_Barrera, 0.346983, 0.073921, 6
Marcus_Gronholm, 0.451313, 0.000000, 2
Marc_Grossman, 0.305564, 0.062463, 4
Margaret_Thatcher, 0.410303, 0.000000, 2
Mariah_Carey, 0.295399, 0.114491, 7
Mariana_Pollack, 0.411311, 0.116044, 3
Mariangel_Ruiz_Torrealba, 0.324473, 0.107930, 3
Maria_Luisa_Mendonca, 0.264704, 0.000000, 2
Maria_Shriver, 0.285069, 0.077764, 8
Maria_Soledad_Alvear_Valenzuela, 0.647725, 0.185059, 5
Marie-Reine_Le_Gougne, 0.460743, 0.000000, 2
Marieta_Chrousala, 0.440566, 0.094164, 3
Marilyn_Monroe, 0.654318, 0.000000, 2
Marina_Anissina, 0.198359, 0.000000, 2
Mario_Cipollini, 0.606635, 0.000000, 2
Mario_Dumont, 0.488297, 0.000000, 2
Mario_Kreutzberger, 0.513563, 0.000000, 2
Marisa_Tomei, 0.320560, 0.000000, 2
Marissa_Jaret_Winokur, 0.354760, 0.000000, 2
Markus_Naslund, 0.381387, 0.000000, 2
Mark_Cuban, 0.255990, 0.000000, 2
Mark_Dacey, 0.219295, 0.000000, 2
Mark_Geragos, 0.472070, 0.000000, 2
Mark_Gottfried, 0.442957, 0.052949, 3
Mark_Hamister, 0.311018, 0.000000, 2
Mark_Heller, 0.171590, 0.000000, 2
Mark_Hurlbert, 0.346119, 0.082055, 5
Mark_Philippoussis, 0.295560, 0.105000, 11
Mark_Richt, 0.384260, 0.132261, 3
Mark_Schweiker, 0.403848, 0.000000, 2
Mark_Wahlberg, 0.308584, 0.029611, 4
Mark_Warner, 0.362039, 0.000000, 2
Marlene_Weingartner, 0.448841, 0.000000, 2
Martha_Beatriz_Roque, 0.352418, 0.000000, 2
Martha_Bowen, 0.287619, 0.000000, 2
Martha_Burk, 0.329171, 0.054122, 4
Martha_Lucia_Ramirez, 0.491560, 0.088573, 4
Martha_Stewart, 0.483307, 0.118865, 5
Martina_Hingis, 0.319926, 0.037192, 3
Martina_McBride, 0.406206, 0.065273, 5
Martin_Brodeur, 0.305645, 0.000000, 2
Martin_Cauchon, 0.421131, 0.000000, 2
Martin_Hoellwarth, 0.467870, 0.000000, 2
Martin_McCauley, 0.288022, 0.000000, 2
Martin_McGuinness, 0.434851, 0.099799, 5
Martin_Scorsese, 0.422724, 0.072803, 7
Martin_Sheen, 0.521844, 0.000000, 2
Martin_Verkerk, 0.678562, 0.211303, 3
Marty_Mornhinweg, 0.268341, 0.035989, 3
Marwan_Barghouthi, 0.368113, 0.000000, 2
Mary-Kate_Olsen, 0.301600, 0.068981, 3
Mary_Carey, 0.454589, 0.096557, 4
Mary_Landrieu, 0.376308, 0.071422, 3
Mary_Steenburgen, 0.359512, 0.057467, 3
Mary_Tyler_Moore, 0.363043, 0.000000, 2
Masahiko_Nagasawa, 0.219812, 0.000000, 2
Masum_Turker, 0.328459, 0.071311, 3
Mathias_Reichhold, 0.398540, 0.053782, 3
Matthew_Broderick, 0.346775, 0.043557, 4
Matthew_Perry, 0.344860, 0.116874, 7
Matt_Damon, 0.452941, 0.080361, 4
Matt_Dillon, 0.424826, 0.118810, 3
Matt_Doherty, 0.462732, 0.077874, 3
Maureen_Fanning, 0.434528, 0.000000, 2
Max_Mayfield, 0.493650, 0.000000, 2
Megan_Mullally, 0.266313, 0.048769, 3
Megawati_Sukarnoputri, 0.432390, 0.123069, 33
Meghann_Shaughnessy, 0.268397, 0.000000, 2
Melanie_Griffith, 0.474495, 0.102959, 3
Melissa_Etheridge, 0.467983, 0.000000, 2
Mel_Brooks, 0.305525, 0.000000, 2
Mel_Gibson, 0.335170, 0.000000, 2
Meryl_Streep, 0.374018, 0.131736, 15
Mesut_Yilmaz, 0.222914, 0.000000, 2
Mian_Khursheed_Mehmood_Kasuri, 0.459853, 0.129154, 4
Michael_Ballack, 0.455776, 0.084509, 3
Michael_Bloomberg, 0.384330, 0.113454, 20
Michael_Caine, 0.486548, 0.111270, 4
Michael_Capellas, 0.285726, 0.000000, 2
Michael_Chang, 0.497030, 0.098687, 8
Michael_Chiklis, 0.400484, 0.117500, 5
Michael_Douglas, 0.385357, 0.089630, 6
Michael_Jackson, 0.437339, 0.120547, 12
Michael_Jordan, 0.508417, 0.064955, 4
Michael_J_Sheehan, 0.225107, 0.000000, 2
Michael_Keaton, 0.467066, 0.000000, 2
Michael_Kostelnik, 0.362882, 0.000000, 2
Michael_Leavitt, 0.329892, 0.000000, 2
Michael_Moore, 0.351043, 0.054645, 3
Michael_Patrick_King, 0.540877, 0.000000, 2
Michael_Phelps, 0.348756, 0.078396, 5
Michael_Powell, 0.550089, 0.102511, 5
Michael_Schumacher, 0.565439, 0.143215, 18
Michael_Sullivan, 0.271405, 0.000000, 2
Michael_Winterbottom, 0.213631, 0.048228, 3
Michelle_Branch, 0.235983, 0.000000, 2
Michelle_Collins, 0.351909, 0.000000, 2
Michelle_Kwan, 0.347466, 0.099366, 8
Michelle_Pfeiffer, 0.280478, 0.069467, 3
Michelle_Rodriguez, 0.211245, 0.000000, 2
