name, average, standard, count
Elton_John, 0.230593, 0.074592, 7
Elvis_Presley, 0.160682, 0.000000, 2
Emanuel_Ginobili, 0.319354, 0.080222, 5
Emile_Lahoud, 0.326461, 0.000000, 2
Emily_Robison, 0.255842, 0.000000, 2
Emmanuelle_Beart, 0.224807, 0.070303, 3
Emma_Thompson, 0.236852, 0.031648, 3
Emma_Watson, 0.302833, 0.076422, 5
Emmit_Smith, 0.285604, 0.000000, 2
Enrique_Bolanos, 0.280338, 0.062891, 5
Eric_Clapton, 0.212824, 0.000000, 2
Eric_Hinske, 0.348374, 0.000000, 2
Eric_Robert_Rudolph, 0.182540, 0.044158, 3
Eric_Rosser, 0.342663, 0.000000, 2
Erika_Christensen, 0.242492, 0.000000, 2
Erika_Harold, 0.278223, 0.058596, 5
Erik_Morales, 0.325943, 0.048430, 3
Erin_Runnion, 0.167680, 0.030934, 4
Ernesto_Zedillo, 0.244068, 0.000000, 2
Ernie_Els, 0.448376, 0.072849, 4
Ernie_Eves, 0.234012, 0.000000, 2
Ernie_Fletcher, 0.361696, 0.000000, 2
Ethan_Hawke, 0.322545, 0.102774, 4
Eunice_Barber, 0.257959, 0.000000, 2
Evander_Holyfield, 0.525851, 0.000000, 2
Evan_Rachel_Wood, 0.186133, 0.049048, 3
Eva_Dimas, 0.339231, 0.000000, 2
Eve_Pelletier, 0.223575, 0.000000, 2
Fabiola_Zuluaga, 0.244645, 0.000000, 2
Fabrice_Santoro, 0.258774, 0.016959, 3
Farouk_al-Sharaa, 0.243404, 0.009295, 3
Faye_Dunaway, 0.200377, 0.056454, 3
Fayssal_Mekdad, 0.273860, 0.028921, 4
Federico_Trillo, 0.247205, 0.016017, 3
Felipe_Perez_Roque, 0.256647, 0.070734, 4
Felix_Mantilla, 0.268256, 0.000000, 2
Ferenc_Madl, 0.403202, 0.000000, 2
Fernando_Gonzalez, 0.286441, 0.064651, 9
Fernando_Henrique_Cardoso, 0.297290, 0.085559, 8
Fernando_Vargas, 0.288879, 0.063623, 4
Fidel_Castro, 0.368003, 0.078662, 18
Filippo_Inzaghi, 0.197453, 0.013118, 3
Flavia_Delaroli, 0.212784, 0.000000, 2
Flor_Montulo, 0.268361, 0.000000, 2
Frances_Fisher, 0.327168, 0.000000, 2
Francisco_Flores, 0.346398, 0.046921, 4
Francis_Ford_Coppola, 0.314359, 0.000000, 2
Francis_George, 0.158647, 0.000000, 2
Francis_Mer, 0.356030, 0.000000, 2
Franco_Dragone, 0.251126, 0.000000, 2
Franko_Simatovic, 0.363090, 0.000000, 2
Frank_Cassell, 0.423238, 0.093791, 3
Frank_Dunham_Jr, 0.335225, 0.000000, 2
Frank_Griswold, 0.314178, 0.000000, 2
Frank_Lautenberg, 0.252656, 0.000000, 2
Frank_Solich, 0.258522, 0.059319, 5
Frank_Stallone, 0.280852, 0.000000, 2
Franz_Beckenbauer, 0.309168, 0.000000, 2
Franz_Fischler, 0.383220, 0.069141, 4
Franz_Muentefering, 0.408223, 0.114722, 4
Fran_Drescher, 0.239658, 0.000000, 2
Freddy_Garcia, 0.418044, 0.000000, 2
Fred_Eckhard, 0.257193, 0.013094, 3
Fred_Funk, 0.317224, 0.000000, 2
Fred_Thompson, 0.232829, 0.042532, 3
Fujio_Cho, 0.202870, 0.085094, 6
Gabriel_Batistuta, 0.289322, 0.000000, 2
Gabriel_Valdes, 0.213853, 0.000000, 2
Gao_Qiang, 0.342648, 0.000000, 2
Garry_Kasparov, 0.191060, 0.000000, 2
Garry_Trudeau, 0.265134, 0.000000, 2
Gary_Bergeron, 0.622817, 0.000000, 2
Gary_Carter, 0.304712, 0.067047, 3
Gary_Doer, 0.374109, 0.082661, 3
Gary_Forsee, 0.211200, 0.000000, 2
Gary_Locke, 0.192801, 0.000000, 2
Gary_Williams, 0.305951, 0.000000, 2
Gary_Winnick, 0.198868, 0.000000, 2
Gene_Robinson, 0.259009, 0.049035, 5
Geno_Auriemma, 0.512245, 0.000000, 2
Geoff_Hoon, 0.292014, 0.083602, 7
George_Brumley, 0.232057, 0.000000, 2
George_Clooney, 0.271521, 0.077813, 9
George_Foreman, 0.361263, 0.000000, 2
George_Galloway, 0.384149, 0.031529, 4
George_HW_Bush, 0.366819, 0.095479, 13
George_Karl, 0.286277, 0.000000, 2
George_Lopez, 0.209124, 0.090254, 5
